raw_alias,normalized_alias,entity_level,target_display_name,canonical_identity,alias_kind,weight,search_only,conflict_flag,resolution_action,verification_status,notes
一号路炳发,一号路炳发,PROJECT,炳发 Polaris I,project:the-star-platinum-polaris-i,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
一号路炳发,一号路炳发,PROJECT,炳发 Polaris II,project:the-star-platinum-polaris-ii,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
一号路炳发,一号路炳发,PROJECT,炳发 Rosato,project:the-star-platinum-rosato,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
一号路炳发,一号路炳发,PROJECT,炳发 Roseville,project:the-star-platinum-roseville,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
一号路炳发,一号路炳发,PROJECT,炳发 Polaris 23 公寓,project:the-star-polaris-23-condominium,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
世桥,世桥,PROJECT,桥牌公寓（世桥）,project:the-bridge,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
俄市方向,俄市方向,PROJECT,奥林匹亚城,project:olympia-city,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
俄罗斯市场方向,俄罗斯市场方向,PROJECT,时代广场1,project:times-square-1,PROJECT_LANDMARK,85,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
凯撒公寓,凯撒公寓,PROJECT,钻石凯撒酒店式公寓,project:new:casa-service-apartment,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,与CASA by Meridian不是同一项目，需严格分开。
名仕城,名仕城,FAMILY,名仕城,family:new:elite-town,NEW_VERIFIED_ALIAS,95,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,OCIC官方中文明确“钻石岛名仕城1期和2期”，III为商业住宅项目；裸“名仕城”只到项目family。
国金一期,国金一期,PROJECT,首都·国金一期,project:urban-village-1,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
国金二期,国金二期,PROJECT,首都·国金二期,project:urban-village-2,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
堆谷,堆谷,PROJECT,J Tower 1,project:j-tower-1,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,J Tower旧堆谷映射错误。；纯GEO/地标词不能直接解析到具体PROJECT。
堆谷,堆谷,PROJECT,J Tower 2,project:j-tower-2,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯地理词不能直接映射某个PROJECT。；纯GEO/地标词不能直接解析到具体PROJECT。
堆谷,堆谷,PROJECT,J Tower 3,project:j-tower-3,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯地理词不能直接映射某个PROJECT。；纯GEO/地标词不能直接解析到具体PROJECT。
堆谷,堆谷,PROJECT,时代广场1,project:times-square-1,PROJECT_LANDMARK,85,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
堆谷,堆谷,PROJECT,时代广场2,project:times-square-2,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯地理词不能直接映射某个PROJECT。；纯GEO/地标词不能直接解析到具体PROJECT。
堆谷,堆谷,PROJECT,时代广场3,project:times-square-3,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯地理词不能直接映射某个PROJECT。；纯GEO/地标词不能直接解析到具体PROJECT。
堆谷,堆谷,PROJECT,时代广场5（Time Square 306）,project:times-square-5,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯地理词不能直接映射某个PROJECT。；纯GEO/地标词不能直接解析到具体PROJECT。
堆谷,堆谷,PROJECT,TK Royal One,project:tk-royal-one,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
堆谷方向,堆谷方向,PROJECT,金边壹号 ONE PARK,project:one-park,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
塞纳河,塞纳河,PROJECT,塞纳河,project:new:la-seine,NEW_PARTIAL_ALIAS,70,True,False,DIRECT_RESOLVE,PARTIAL,OCIC官方Koh Pich项目列表确认La Seine真实存在；本轮不扩大其住宅/商业细分。
天空别墅（易混天空树）,天空别墅易混天空树,PROJECT,Sky Villa（天空别墅）,project:sky-villa,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
天空树,天空树,PROJECT,天空树,project:skytree,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,PARTIAL,
太子,太子,FAMILY / MARKET_GEO,太子,family:prince,AMBIGUOUS_FAMILY,20,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,裸太子只到family；需幸福/国际/寰宇/中央/现代等项目词。
太子One Tropica,太子onetropica,PROJECT,Prince One Tropica（中文俗称待核）,project:new:prince-one-tropica,NEW_PARTIAL_ALIAS,70,True,False,DIRECT_RESOLVE,PARTIAL,真实项目已确认；未找到足够稳定的华人中文俗称，因此中文名不硬翻。
太子One Tropica（搜索用）,太子onetropica搜索用,PROJECT,Prince One Tropica（中文俗称待核）,project:new:prince-one-tropica,NEW_PARTIAL_ALIAS,70,True,False,DIRECT_RESOLVE,PARTIAL,真实项目已确认；未找到足够稳定的华人中文俗称，因此中文名不硬翻。
太子中央,太子中央,PROJECT,太子中央广场,project:prince-central-plaza,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
太子中央广场,太子中央广场,PROJECT,太子中央广场,project:prince-central-plaza,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,PARTIAL,
太子国际,太子国际,PROJECT,太子国际广场,project:prince-international-plaza,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
太子国际广场,太子国际广场,PROJECT,太子国际广场,project:prince-international-plaza,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,PARTIAL,
太子寰宇,太子寰宇,PROJECT,太子寰宇中心,project:prince-universe,STRONG_PROJECT_ALIAS,95,True,False,SEARCH_ONLY_LEGACY,VERIFIED,canonical英文修正为Prince Huan Yu Center。
太子寰宇中心,太子寰宇中心,PROJECT,太子寰宇中心,project:prince-universe,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
太子幸福,太子幸福,PROJECT,太子幸福广场,project:the-pinnacle,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
太子幸福广场,太子幸福广场,PROJECT,太子幸福广场,project:the-pinnacle,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
太子现代,太子现代,PROJECT,太子现代广场,project:prince-modern-plaza,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
太子现代广场,太子现代广场,PROJECT,太子现代广场,project:prince-modern-plaza,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,PARTIAL,
太子系,太子系,FAMILY / MARKET_GEO,太子,family:prince,AMBIGUOUS_FAMILY,20,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,裸太子只到family；需幸福/国际/寰宇/中央/现代等项目词。
奥凯德,奥凯德,FAMILY / MARKET_GEO,Orkide / 奥凯德,family:orkide,FAMILY_GEO,70,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,2004路优先The Royal/The Grand但仍需项目词；品牌词不得单独定项目。
奥凯德2004,奥凯德2004,PROJECT,奥凯德 The Royal（别墅社区）,project:orkide-the-royal,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
奥凯德6A,奥凯德6a,PROJECT,奥凯德 Botanic City,project:orkide-botanic-city,PROJECT_ROAD,90,True,False,DIRECT_RESOLVE,VERIFIED,
奥凯德Botanic City,奥凯德botaniccity,PROJECT,奥凯德 Botanic City,project:orkide-botanic-city,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
奥凯德Pochentong,奥凯德pochentong,PROJECT,奥凯德 Pochentong,project:orkide-pochentong,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
奥凯德The Grand,奥凯德thegrand,PROJECT,奥凯德 The Grand,project:orkide-the-grand,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
奥凯德The Royal,奥凯德theroyal,PROJECT,奥凯德 The Royal（别墅社区）,project:orkide-the-royal,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
奥凯德公寓,奥凯德公寓,PROJECT,奥凯德皇家公寓,project:new:orkide-the-royal-condominium,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,V3仅有Orkide The Royal别墅社区，本轮确认The Royal Condominium为独立真实公寓项目，必须拆开。
奥凯德皇家公寓,奥凯德皇家公寓,PROJECT,奥凯德皇家公寓,project:new:orkide-the-royal-condominium,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,V3仅有Orkide The Royal别墅社区，本轮确认The Royal Condominium为独立真实公寓项目，必须拆开。
奥林匹亚,奥林匹亚,PROJECT,奥林匹亚城,project:olympia-city,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
奥林匹克商圈,奥林匹克商圈,PROJECT,奥林匹亚城,project:olympia-city,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
奥林匹克城,奥林匹克城,PROJECT,奥林匹亚城,project:olympia-city,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
威尔斯,威尔斯,PROJECT,威尔斯公馆,project:wealth-mansion,STRONG_PROJECT_ALIAS,95,True,True,REDIRECT_NEEDS_VERIFICATION,VERIFIED,旧Wells Mansion记录并入Wealth Mansion冲突候选；不得创建独立项目。
威尔斯公馆,威尔斯公馆,PROJECT,威尔斯公馆,project:wealth-mansion,EXACT_PROJECT_NAME,100,False,True,REDIRECT_NEEDS_VERIFICATION,VERIFIED,旧Wells Mansion记录并入Wealth Mansion冲突候选；不得创建独立项目。
富力,富力,PROJECT,富力城,project:rf-city,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
富力中心城,富力中心城,PROJECT,富力城,project:rf-city,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
富力城,富力城,PROJECT,富力城,project:rf-city,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
峰会,峰会,PROJECT,香格里拉公寓 The Peak,project:the-peak,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
幸福广场,幸福广场,PROJECT,太子幸福广场,project:the-pinnacle,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
康帝,康帝,PROJECT,王府观邸,project:le-conde-bkk1,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
（待核）,待核,PROJECT,钻石名邸,project:diamond-mansion,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,NEEDS_VERIFICATION,
德城堡,德城堡,PROJECT,De Castle Royal（德卡斯尔皇家）,project:de-castle-royal,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
摩根,摩根,FAMILY / MARKET_GEO,摩根,family:morgan,AMBIGUOUS_FAMILY,20,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,裸Morgan只到family；EnMaison住宅与Tower办公/综合体严格分开。
摩根塔,摩根塔,PROJECT,摩根大厦,project:morgan-tower,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
摩根大厦,摩根大厦,PROJECT,摩根大厦,project:morgan-tower,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
摩根天御,摩根天御,PROJECT,摩根天御,project:morgan-enmaison,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
新世界,新世界,FAMILY / MARKET_GEO,New World / 新世界,family:new-world,AMBIGUOUS_FAMILY,20,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,裸New World只到family；Kour Srov 1&2与3按明确项目名区分。
新世界3,新世界3,PROJECT,新世界 Kour Srov 3,project:new-world-kour-srov-3,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
新世界Kour Srov,新世界koursrov,PROJECT,新世界 Kour Srov 1&2,project:new-world-kour-srov-1-2,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
新世界 Kour Srov 1&2,新世界koursrov1&2,PROJECT,新世界 Kour Srov 1&2,project:new-world-kour-srov-1-2,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,PARTIAL,
新世界 Kour Srov 3,新世界koursrov3,PROJECT,新世界 Kour Srov 3,project:new-world-kour-srov-3,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,PARTIAL,
新世界生活/皮普特梅 Sen Sok社区,新世界生活皮普特梅sensok社区,PROJECT,Piphup Thmey 森速社区,project:piphup-thmey-sen-sok,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,PARTIAL,
时代,时代,FAMILY / MARKET_GEO,时代广场,family:time-square,AMBIGUOUS_FAMILY,20,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,必须有数字/道路/BKK/TK等证据才能解析具体期数。
时代1,时代1,PROJECT,时代广场1,project:times-square-1,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代11,时代11,PROJECT,时代广场11（Time Castle）,project:times-square-11,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代2,时代2,PROJECT,时代广场2,project:times-square-2,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代3,时代3,PROJECT,时代广场3,project:times-square-3,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代302,时代302,PROJECT,时代广场6（Time Square 302）,project:new:times-square-6,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,V3缺失；官方明确 Time Square 6 = Time Square 302。
时代5,时代5,PROJECT,时代广场5（Time Square 306）,project:times-square-5,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代6,时代6,PROJECT,时代广场6（Time Square 302）,project:new:times-square-6,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,V3缺失；官方明确 Time Square 6 = Time Square 302。
时代7,时代7,PROJECT,时代广场7,project:times-square-7,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代8,时代8,PROJECT,时代广场8,project:times-square-8,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代9,时代9,PROJECT,时代广场9期,project:times-square-9,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
时代商圈,时代商圈,PROJECT,J Tower 1,project:j-tower-1,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,J Tower旧堆谷映射错误。
时代广场,时代广场,FAMILY / MARKET_GEO,时代广场,family:time-square,AMBIGUOUS_FAMILY,20,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,必须有数字/道路/BKK/TK等证据才能解析具体期数。
时代广场1,时代广场1,PROJECT,时代广场1,project:times-square-1,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
时代广场11,时代广场11,PROJECT,时代广场11（Time Castle）,project:times-square-11,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
时代广场2,时代广场2,PROJECT,时代广场2,project:times-square-2,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
时代广场3,时代广场3,PROJECT,时代广场3,project:times-square-3,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
时代广场5,时代广场5,PROJECT,时代广场5（Time Square 306）,project:times-square-5,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
时代广场6,时代广场6,PROJECT,时代广场6（Time Square 302）,project:new:times-square-6,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,V3缺失；官方明确 Time Square 6 = Time Square 302。
时代广场7,时代广场7,PROJECT,时代广场7,project:times-square-7,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
时代广场8,时代广场8,PROJECT,时代广场8,project:times-square-8,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
时代广场9,时代广场9,PROJECT,时代广场9期,project:times-square-9,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
星河花园,星河花园,PROJECT,金边星河花园,project:xinghe-garden,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
桥,桥,PROJECT,桥牌公寓（世桥）,project:the-bridge,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
桥牌,桥牌,PROJECT,桥牌公寓（世桥）,project:the-bridge,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
棕榈社区,棕榈社区,PROJECT,The Palms（棕榈社区）,project:the-palms,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
森速,森速,PROJECT,集茂598,project:chip-mong-park-land-598,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯地理词不能直接映射某个PROJECT。；纯GEO/地标词不能直接解析到具体PROJECT。
森速,森速,PROJECT,金边壹号 ONE PARK,project:one-park,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,PARTIAL,纯GEO/地标词不能直接解析到具体PROJECT。
森速Chip Mong,森速chipmong,PROJECT,集茂金边大城,project:chip-mong-grand-phnom-penh-city,STRONG_PROJECT_ALIAS,95,True,True,CANDIDATE_ONLY,VERIFIED,
森速Chip Mong,森速chipmong,PROJECT,集茂森速,project:chip-mong-park-land-sen-sok,STRONG_PROJECT_ALIAS,95,True,True,CANDIDATE_ONLY,VERIFIED,
森速Chip Mong公寓,森速chipmong公寓,PROJECT,集茂TK公寓,project:chip-mong-park-land-tk-condo,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
森速Piphup Thmey,森速piphupthmey,PROJECT,Piphup Thmey 森速社区,project:piphup-thmey-sen-sok,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,PARTIAL,
森速方向炳发,森速方向炳发,PROJECT,炳发 The Star Light,project:the-star-light,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
森速方向炳发,森速方向炳发,PROJECT,炳发 The Star Premier,project:the-star-premier,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
森速炳发,森速炳发,PROJECT,炳发翡翠 II,project:the-star-emerald-ii,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
森速炳发,森速炳发,PROJECT,炳发 The Star Quateria,project:the-star-quateria,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
毕加索,毕加索,PROJECT,毕加索城市花园,project:picasso-city-garden,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
毕加索 Sky Gemme,毕加索skygemme,PROJECT,Picasso Sky Gemme（中文俗称待核）,project:new:picasso-sky-gemme,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,与Picasso City Garden为两个不同项目；旧表“毕加索天空之石/天空宝石”需避免硬译。
毕加索天空宝石（仅搜索）,毕加索天空宝石仅搜索,PROJECT,Picasso Sky Gemme（中文俗称待核）,project:new:picasso-sky-gemme,NEW_VERIFIED_ALIAS,95,False,False,DIRECT_RESOLVE,VERIFIED,与Picasso City Garden为两个不同项目；旧表“毕加索天空之石/天空宝石”需避免硬译。
毕加索花园,毕加索花园,PROJECT,毕加索城市花园,project:picasso-city-garden,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
水净华,水净华,PROJECT,摩根天御,project:morgan-enmaison,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
水净华方向,水净华方向,PROJECT,集茂6A,project:chip-mong-park-land-6a,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
水净华方向炳发,水净华方向炳发,PROJECT,炳发朱美拉,project:the-star-jumeirah,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
水净华方向炳发,水净华方向炳发,PROJECT,炳发 The Star Munirah,project:the-star-munirah,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
永旺1桥牌,永旺1桥牌,PROJECT,桥牌公寓（世桥）,project:the-bridge,PROJECT_LANDMARK,85,True,False,DIRECT_RESOLVE,VERIFIED,
永旺1香格里拉,永旺1香格里拉,PROJECT,香格里拉公寓 The Peak,project:the-peak,PROJECT_LANDMARK,85,True,False,DIRECT_RESOLVE,VERIFIED,
永旺2 Piphup Thmey,永旺2piphupthmey,PROJECT,Piphup Thmey 森速社区,project:piphup-thmey-sen-sok,PROJECT_LANDMARK,85,True,False,DIRECT_RESOLVE,PARTIAL,
永旺2方向,永旺2方向,PROJECT,集茂森速,project:chip-mong-park-land-sen-sok,PROJECT_LANDMARK,85,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
永旺3 Chankiri,永旺3chankiri,PROJECT,Chankiri Palm Creek（棕榈溪）,project:chankiri-palm-creek,PROJECT_LANDMARK,85,True,False,DIRECT_RESOLVE,PARTIAL,
永旺3富力城,永旺3富力城,PROJECT,富力城,project:rf-city,PROJECT_LANDMARK,85,True,False,DIRECT_RESOLVE,VERIFIED,
永旺3方向,永旺3方向,PROJECT,集茂60米,project:chip-mong-landmark-60m,PROJECT_LANDMARK,85,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
永旺3方向,永旺3方向,PROJECT,太子幸福广场,project:the-pinnacle,PROJECT_LANDMARK,85,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
永旺3炳发,永旺3炳发,FAMILY / MARKET_GEO,炳发,family:peng-huoth,FAMILY_GEO,70,True,True,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,先按道路/地标缩小family，再解析具体项目；开发商名“炳发”不得直接当PROJECT。
永旺3炳发,永旺3炳发,PROJECT,炳发钻石城,project:the-star-diamond,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
永旺3炳发,永旺3炳发,PROJECT,炳发 The Star Diamond II,project:the-star-diamond-ii,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
永旺3附近炳发,永旺3附近炳发,PROJECT,炳发钻石城,project:the-star-diamond,FAMILY_GEO,70,True,False,DIRECT_RESOLVE,VERIFIED,
洪森大道口,洪森大道口,PROJECT,太子幸福广场,project:the-pinnacle,PROJECT_LANDMARK,85,True,True,DEPRECATE_PROJECT_ALIAS,VERIFIED,纯GEO/地标词不能直接解析到具体PROJECT。
洪森大道富力城,洪森大道富力城,PROJECT,富力城,project:rf-city,PROJECT_ROAD,90,True,False,DIRECT_RESOLVE,VERIFIED,
洪森大道炳发,洪森大道炳发,PROJECT,炳发钻石城,project:the-star-diamond,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
洪森大道炳发,洪森大道炳发,PROJECT,炳发 The Star Diamond II,project:the-star-diamond-ii,FAMILY_GEO,70,True,True,CANDIDATE_ONLY,VERIFIED,
湄松,湄松,PROJECT,金汇 MESONG,project:mesong,STRONG_PROJECT_ALIAS,95,True,True,DEPRECATE_PROJECT_ALIAS,PARTIAL,The Mesa? 为不确定旧alias，禁止自动匹配。
炳发,炳发,FAMILY / MARKET_GEO,炳发,family:peng-huoth,AMBIGUOUS_FAMILY,20,True,False,RESOLVE_WITH_PROJECT_OR_GEO_CONTEXT,VERIFIED,先按道路/地标缩小family，再解析具体项目；开发商名“炳发”不得直接当PROJECT。
炳发 Athina,炳发athina,PROJECT,炳发 Athina,project:the-star-platinum-athina,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Capital One,炳发capitalone,PROJECT,炳发 Capital One,project:the-star-platinum-capital-one,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Chamkar Dong,炳发chamkardong,PROJECT,炳发 Chamkar Dong,project:peng-huoth-chamkardong,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Eco Delta,炳发ecodelta,PROJECT,炳发 Eco Delta,project:the-star-platinum-eco-delta,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Eco Melody,炳发ecomelody,PROJECT,炳发 Eco Melody,project:the-star-platinum-eco-melody,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Eco Romance,炳发ecoromance,PROJECT,炳发 Eco Romance,project:the-star-platinum-eco-romance,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Eco Sunrise,炳发ecosunrise,PROJECT,炳发 Eco Sunrise,project:the-star-platinum-eco-sunrise,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Eco Varanda,炳发ecovaranda,PROJECT,炳发 Eco Varanda,project:the-star-platinum-eco-varanda,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Euro Ville,炳发euroville,PROJECT,炳发 Euro Ville,project:the-star-platinum-euro-ville,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Herminus,炳发herminus,PROJECT,炳发 Herminus,project:the-star-platinum-herminus,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Mastery,炳发mastery,PROJECT,炳发 Mastery,project:the-star-platinum-mastery,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发Mera Garden,炳发meragarden,PROJECT,炳发美拉花园,project:the-star-mera-garden,STRONG_PROJECT_ALIAS,95,True,False,DIRECT_RESOLVE,VERIFIED,
炳发 Mercurean I,炳发mercureani,PROJECT,炳发 Mercurean I,project:the-star-platinum-mercurean-i,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
炳发 Mercurean II,炳发mercureanii,PROJECT,炳发 Mercurean II,project:the-star-platinum-mercurean-ii,EXACT_PROJECT_NAME,100,False,False,DIRECT_RESOLVE,VERIFIED,
